"Event Year","Event ID","Country","Peril","Loss (USD)","Loss Type"
192,413,"Bangladesh","Cyclone",4875528.70578462,"Occurrence"
193,414,"Bangladesh","Cyclone",1789797.53000159,"Occurrence"
193,415,"Bangladesh","Cyclone",1455923071.67725,"Occurrence"
194,416,"Bangladesh","Cyclone",15135704.0703015,"Occurrence"
195,417,"Bangladesh","Cyclone",39295369.5419098,"Occurrence"
195,418,"Bangladesh","Cyclone",274032.191970533,"Occurrence"
195,419,"Bangladesh","Cyclone",2452.19935391815,"Occurrence"
195,420,"Bangladesh","Cyclone",612241.997621003,"Occurrence"
195,421,"Bangladesh","Cyclone",30301.5841658192,"Occurrence"
196,422,"Bangladesh","Cyclone",117071.786580615,"Occurrence"
196,423,"Bangladesh","Cyclone",83753.0855371478,"Occurrence"
196,424,"Bangladesh","Cyclone",62262.0081813809,"Occurrence"
197,425,"Bangladesh","Cyclone",9552.88116927199,"Occurrence"
197,426,"Bangladesh","Cyclone",2669.47338925965,"Occurrence"
197,427,"Bangladesh","Cyclone",4708532026.6414,"Occurrence"
197,428,"Bangladesh","Cyclone",1032169.27447508,"Occurrence"
198,429,"Bangladesh","Cyclone",2041.75108025987,"Occurrence"
198,430,"Bangladesh","Cyclone",20511529.8128349,"Occurrence"
198,431,"Bangladesh","Cyclone",828189.643162178,"Occurrence"
198,432,"Bangladesh","Cyclone",12521936.6793883,"Occurrence"
199,433,"Bangladesh","Cyclone",13950.9726317722,"Occurrence"
199,434,"Bangladesh","Cyclone",215994087.728836,"Occurrence"
199,435,"Bangladesh","Cyclone",804438.247112919,"Occurrence"
200,436,"Bangladesh","Cyclone",64497188.9945456,"Occurrence"
201,437,"Bangladesh","Cyclone",589099.760414871,"Occurrence"
201,438,"Bangladesh","Cyclone",294390.828994639,"Occurrence"
202,439,"Bangladesh","Cyclone",357333565.152676,"Occurrence"
203,440,"Bangladesh","Cyclone",72827.7761296925,"Occurrence"
204,441,"Bangladesh","Cyclone",4466287.47774354,"Occurrence"
204,442,"Bangladesh","Cyclone",337227.095344339,"Occurrence"
204,443,"Bangladesh","Cyclone",1815100.90252057,"Occurrence"
204,444,"Bangladesh","Cyclone",3443771.36875163,"Occurrence"
206,445,"Bangladesh","Cyclone",1967486.66682564,"Occurrence"
206,446,"Bangladesh","Cyclone",927335927.476707,"Occurrence"
207,447,"Bangladesh","Cyclone",6088664.72377488,"Occurrence"
207,448,"Bangladesh","Cyclone",20940.7944458585,"Occurrence"
207,449,"Bangladesh","Cyclone",6781.76127761465,"Occurrence"
207,450,"Bangladesh","Cyclone",176997.802884378,"Occurrence"
208,451,"Bangladesh","Cyclone",10846929.6899573,"Occurrence"
209,452,"Bangladesh","Cyclone",34547856.9640561,"Occurrence"
210,453,"Bangladesh","Cyclone",24792.1303363978,"Occurrence"
210,454,"Bangladesh","Cyclone",316786.65849094,"Occurrence"
210,455,"Bangladesh","Cyclone",385555.770547078,"Occurrence"
211,456,"Bangladesh","Cyclone",189313815.821019,"Occurrence"
211,457,"Bangladesh","Cyclone",504.59924832485,"Occurrence"
212,458,"Bangladesh","Cyclone",65995893.2716471,"Occurrence"
212,459,"Bangladesh","Cyclone",5905133.29789135,"Occurrence"
212,460,"Bangladesh","Cyclone",327011.957963619,"Occurrence"
212,461,"Bangladesh","Cyclone",681189.492972916,"Occurrence"
212,462,"Bangladesh","Cyclone",81557481.6723983,"Occurrence"
212,463,"Bangladesh","Cyclone",53155667.800793,"Occurrence"
212,464,"Bangladesh","Cyclone",198918461.923468,"Occurrence"
212,465,"Bangladesh","Cyclone",39963.5134576647,"Occurrence"
212,466,"Bangladesh","Cyclone",1171697.35927737,"Occurrence"
213,467,"Bangladesh","Cyclone",16293029036.2228,"Occurrence"
214,468,"Bangladesh","Cyclone",264420.556362625,"Occurrence"
214,469,"Bangladesh","Cyclone",181684.092237168,"Occurrence"
215,470,"Bangladesh","Cyclone",145913112.545686,"Occurrence"
216,471,"Bangladesh","Cyclone",108484090.145748,"Occurrence"
217,472,"Bangladesh","Cyclone",107230642.340475,"Occurrence"
217,473,"Bangladesh","Cyclone",200777450.283756,"Occurrence"
217,474,"Bangladesh","Cyclone",2429147641.12099,"Occurrence"
217,475,"Bangladesh","Cyclone",599610.772432912,"Occurrence"
217,476,"Bangladesh","Cyclone",17239.7923871417,"Occurrence"
217,477,"Bangladesh","Cyclone",1039162.44869185,"Occurrence"
218,478,"Bangladesh","Cyclone",52736482.3968052,"Occurrence"
218,479,"Bangladesh","Cyclone",7717719.22995067,"Occurrence"
218,480,"Bangladesh","Cyclone",1049.16768054549,"Occurrence"
219,481,"Bangladesh","Cyclone",2381319.93047391,"Occurrence"
220,482,"Bangladesh","Cyclone",3125356.02368686,"Occurrence"
221,483,"Bangladesh","Cyclone",50233.5743267375,"Occurrence"
221,484,"Bangladesh","Cyclone",1376645.51989052,"Occurrence"
221,485,"Bangladesh","Cyclone",677.62325785645,"Occurrence"
222,486,"Bangladesh","Cyclone",2524756.75476518,"Occurrence"
222,487,"Bangladesh","Cyclone",89803.0326224123,"Occurrence"
222,488,"Bangladesh","Cyclone",1637563.21385798,"Occurrence"
222,489,"Bangladesh","Cyclone",3101.45105450325,"Occurrence"
223,490,"Bangladesh","Cyclone",454360978.860236,"Occurrence"
223,491,"Bangladesh","Cyclone",90510380.8234485,"Occurrence"
224,492,"Bangladesh","Cyclone",63.7255752953253,"Occurrence"
224,493,"Bangladesh","Cyclone",199857415.461979,"Occurrence"
225,494,"Bangladesh","Cyclone",28312.1838135633,"Occurrence"
226,495,"Bangladesh","Cyclone",589646815.010345,"Occurrence"
226,496,"Bangladesh","Cyclone",20964.9227705565,"Occurrence"
226,497,"Bangladesh","Cyclone",7089.08693397673,"Occurrence"
227,498,"Bangladesh","Cyclone",352485.116645853,"Occurrence"
227,499,"Bangladesh","Cyclone",70327472.0673993,"Occurrence"
227,500,"Bangladesh","Cyclone",283583.806723301,"Occurrence"
228,501,"Bangladesh","Cyclone",8498488.4937851,"Occurrence"
228,502,"Bangladesh","Cyclone",18150532.7639392,"Occurrence"
229,503,"Bangladesh","Cyclone",2479050.25367812,"Occurrence"
229,504,"Bangladesh","Cyclone",3310007.84153385,"Occurrence"
230,505,"Bangladesh","Cyclone",9107098.51700985,"Occurrence"
231,506,"Bangladesh","Cyclone",433.308130100571,"Occurrence"
231,507,"Bangladesh","Cyclone",660905713.480108,"Occurrence"
232,508,"Bangladesh","Cyclone",76197.7003154826,"Occurrence"
233,509,"Bangladesh","Cyclone",173592.189013809,"Occurrence"
233,510,"Bangladesh","Cyclone",353064280.733623,"Occurrence"
235,511,"Bangladesh","Cyclone",1276791297.36328,"Occurrence"
236,512,"Bangladesh","Cyclone",667720.384584212,"Occurrence"
237,513,"Bangladesh","Cyclone",22299747.0226823,"Occurrence"
239,514,"Bangladesh","Cyclone",11972259.777436,"Occurrence"
239,515,"Bangladesh","Cyclone",3406639.83757884,"Occurrence"
240,516,"Bangladesh","Cyclone",602536.577131963,"Occurrence"
240,517,"Bangladesh","Cyclone",832295.136402495,"Occurrence"
240,518,"Bangladesh","Cyclone",668831.776342861,"Occurrence"
240,519,"Bangladesh","Cyclone",344972.566613716,"Occurrence"
241,520,"Bangladesh","Cyclone",953028.943098035,"Occurrence"
241,521,"Bangladesh","Cyclone",5484897.78006432,"Occurrence"
241,522,"Bangladesh","Cyclone",514481.989657423,"Occurrence"
245,523,"Bangladesh","Cyclone",1414068.32051351,"Occurrence"
245,524,"Bangladesh","Cyclone",44502781.548041,"Occurrence"
246,525,"Bangladesh","Cyclone",36112.6263416033,"Occurrence"
246,526,"Bangladesh","Cyclone",8140631.723527,"Occurrence"
247,527,"Bangladesh","Cyclone",4541261.49329807,"Occurrence"
247,528,"Bangladesh","Cyclone",278466.303277901,"Occurrence"
247,529,"Bangladesh","Cyclone",78917.5931963125,"Occurrence"
247,530,"Bangladesh","Cyclone",470724189.160251,"Occurrence"
248,531,"Bangladesh","Cyclone",244712.749427619,"Occurrence"
248,532,"Bangladesh","Cyclone",32816.2429043766,"Occurrence"
248,533,"Bangladesh","Cyclone",17574520.9302,"Occurrence"
248,534,"Bangladesh","Cyclone",6593352.69525105,"Occurrence"
248,535,"Bangladesh","Cyclone",17617852.2377683,"Occurrence"
249,536,"Bangladesh","Cyclone",21572913.7314664,"Occurrence"
249,537,"Bangladesh","Cyclone",477900.075202032,"Occurrence"
249,538,"Bangladesh","Cyclone",28958.9461774553,"Occurrence"
249,539,"Bangladesh","Cyclone",32676521.3222875,"Occurrence"
250,540,"Bangladesh","Cyclone",1052321.08106442,"Occurrence"
250,541,"Bangladesh","Cyclone",27275.299526682,"Occurrence"
251,542,"Bangladesh","Cyclone",5912747.06801431,"Occurrence"
251,543,"Bangladesh","Cyclone",291716962.965937,"Occurrence"
252,544,"Bangladesh","Cyclone",13843615.6772703,"Occurrence"
252,545,"Bangladesh","Cyclone",809847898.412991,"Occurrence"
253,546,"Bangladesh","Cyclone",2127022.88809618,"Occurrence"
253,547,"Bangladesh","Cyclone",157449.598747735,"Occurrence"
253,548,"Bangladesh","Cyclone",187084974.251955,"Occurrence"
253,549,"Bangladesh","Cyclone",769520.717949261,"Occurrence"
254,550,"Bangladesh","Cyclone",2159246.03674059,"Occurrence"
255,551,"Bangladesh","Cyclone",410339.193947397,"Occurrence"
255,552,"Bangladesh","Cyclone",766138.27180613,"Occurrence"
255,553,"Bangladesh","Cyclone",33801.3448977456,"Occurrence"
257,554,"Bangladesh","Cyclone",2141372.12239773,"Occurrence"
258,555,"Bangladesh","Cyclone",103.897012017736,"Occurrence"
259,556,"Bangladesh","Cyclone",5195388.30080613,"Occurrence"
260,557,"Bangladesh","Cyclone",173567.692931184,"Occurrence"
260,558,"Bangladesh","Cyclone",64206988.6986981,"Occurrence"
260,559,"Bangladesh","Cyclone",12046.4360346794,"Occurrence"
260,560,"Bangladesh","Cyclone",31070054.3543297,"Occurrence"
261,561,"Bangladesh","Cyclone",308218.263417144,"Occurrence"
261,562,"Bangladesh","Cyclone",1537573.56543838,"Occurrence"
262,563,"Bangladesh","Cyclone",31945.4982536204,"Occurrence"
262,564,"Bangladesh","Cyclone",15556.8295521379,"Occurrence"
262,565,"Bangladesh","Cyclone",24661.3666357331,"Occurrence"
262,566,"Bangladesh","Cyclone",50924.1469907357,"Occurrence"
263,567,"Bangladesh","Cyclone",284955691.024067,"Occurrence"
263,568,"Bangladesh","Cyclone",15439.3145517128,"Occurrence"
263,569,"Bangladesh","Cyclone",20191.4764580976,"Occurrence"
264,570,"Bangladesh","Cyclone",56451921.9698741,"Occurrence"
264,571,"Bangladesh","Cyclone",47332.6484148789,"Occurrence"
265,572,"Bangladesh","Cyclone",157605.808353945,"Occurrence"
265,573,"Bangladesh","Cyclone",8979.09084098123,"Occurrence"
266,574,"Bangladesh","Cyclone",239085.21674273,"Occurrence"
266,575,"Bangladesh","Cyclone",274745.725749026,"Occurrence"
267,576,"Bangladesh","Cyclone",8927048405.59508,"Occurrence"
267,577,"Bangladesh","Cyclone",1116874.67402025,"Occurrence"
267,578,"Bangladesh","Cyclone",227146.774636013,"Occurrence"
267,579,"Bangladesh","Cyclone",3891360.33132738,"Occurrence"
269,580,"Bangladesh","Cyclone",9895826.13993629,"Occurrence"
269,581,"Bangladesh","Cyclone",99101.7158135505,"Occurrence"
269,582,"Bangladesh","Cyclone",157166.442215678,"Occurrence"
269,583,"Bangladesh","Cyclone",80668.440913835,"Occurrence"
270,584,"Bangladesh","Cyclone",6736.2669087499,"Occurrence"
271,585,"Bangladesh","Cyclone",134044.743520733,"Occurrence"
272,586,"Bangladesh","Cyclone",752.63325104736,"Occurrence"
272,587,"Bangladesh","Cyclone",453747.229436509,"Occurrence"
272,588,"Bangladesh","Cyclone",7496.32059728453,"Occurrence"
274,589,"Bangladesh","Cyclone",35434.9830981649,"Occurrence"
274,590,"Bangladesh","Cyclone",3100341.04329733,"Occurrence"
274,591,"Bangladesh","Cyclone",2017055.91037104,"Occurrence"
274,592,"Bangladesh","Cyclone",42799.9226704203,"Occurrence"
275,593,"Bangladesh","Cyclone",1038942.797055,"Occurrence"
276,594,"Bangladesh","Cyclone",24039.911897704,"Occurrence"
277,595,"Bangladesh","Cyclone",81283.5445199438,"Occurrence"
277,596,"Bangladesh","Cyclone",1846696543.9797,"Occurrence"
277,597,"Bangladesh","Cyclone",1950211.48802073,"Occurrence"
277,598,"Bangladesh","Cyclone",132390.78186779,"Occurrence"
277,599,"Bangladesh","Cyclone",53680.9535541707,"Occurrence"
278,600,"Bangladesh","Cyclone",11427703.1349336,"Occurrence"
279,601,"Bangladesh","Cyclone",146404.933375427,"Occurrence"
279,602,"Bangladesh","Cyclone",210593.674873248,"Occurrence"
280,603,"Bangladesh","Cyclone",7082817.41692898,"Occurrence"
281,604,"Bangladesh","Cyclone",508034.774438818,"Occurrence"
281,605,"Bangladesh","Cyclone",226968.68348036,"Occurrence"
281,606,"Bangladesh","Cyclone",75945037.3978712,"Occurrence"
281,607,"Bangladesh","Cyclone",214207.645740847,"Occurrence"
282,608,"Bangladesh","Cyclone",2199017.30574007,"Occurrence"
282,609,"Bangladesh","Cyclone",3704654.64066249,"Occurrence"
286,610,"Bangladesh","Cyclone",5940056.65151515,"Occurrence"
287,611,"Bangladesh","Cyclone",526.602717486889,"Occurrence"
287,612,"Bangladesh","Cyclone",200786620.799887,"Occurrence"
287,613,"Bangladesh","Cyclone",20667672.2017687,"Occurrence"
288,614,"Bangladesh","Cyclone",24804000.0118492,"Occurrence"
288,615,"Bangladesh","Cyclone",179911.695219121,"Occurrence"
289,616,"Bangladesh","Cyclone",796890.535409769,"Occurrence"
289,617,"Bangladesh","Cyclone",21103173.3671736,"Occurrence"
289,618,"Bangladesh","Cyclone",134984.328048884,"Occurrence"
289,619,"Bangladesh","Cyclone",15409576.2124642,"Occurrence"
290,620,"Bangladesh","Cyclone",31501715.1273567,"Occurrence"
291,621,"Bangladesh","Cyclone",47494.622152377,"Occurrence"
291,622,"Bangladesh","Cyclone",24281085.6561257,"Occurrence"
291,623,"Bangladesh","Cyclone",2726442.24157538,"Occurrence"
291,624,"Bangladesh","Cyclone",94135.8000577602,"Occurrence"
291,625,"Bangladesh","Cyclone",30154288.0284944,"Occurrence"
291,626,"Bangladesh","Cyclone",4578822.32488617,"Occurrence"
292,627,"Bangladesh","Cyclone",1165397.66543432,"Occurrence"
292,628,"Bangladesh","Cyclone",307585.364557967,"Occurrence"
293,629,"Bangladesh","Cyclone",7009.08447171951,"Occurrence"
293,630,"Bangladesh","Cyclone",565894454.228364,"Occurrence"
294,631,"Bangladesh","Cyclone",252813.431476486,"Occurrence"
294,632,"Bangladesh","Cyclone",355.446116419144,"Occurrence"
294,633,"Bangladesh","Cyclone",10769694.2875025,"Occurrence"
295,634,"Bangladesh","Cyclone",798448876.122087,"Occurrence"
295,635,"Bangladesh","Cyclone",282826850.439323,"Occurrence"
295,636,"Bangladesh","Cyclone",24291924.9822974,"Occurrence"
296,637,"Bangladesh","Cyclone",2270462.33694822,"Occurrence"
296,638,"Bangladesh","Cyclone",80092539.4698573,"Occurrence"
296,639,"Bangladesh","Cyclone",55830578.0240159,"Occurrence"
296,640,"Bangladesh","Cyclone",50249.7931477636,"Occurrence"
297,641,"Bangladesh","Cyclone",361302.766734045,"Occurrence"
297,642,"Bangladesh","Cyclone",3164673.71912018,"Occurrence"
297,643,"Bangladesh","Cyclone",45800007.7968777,"Occurrence"
297,644,"Bangladesh","Cyclone",78426.3922117501,"Occurrence"
298,645,"Bangladesh","Cyclone",234129.473452286,"Occurrence"
299,646,"Bangladesh","Cyclone",6350031.69027788,"Occurrence"
300,647,"Bangladesh","Cyclone",74695.8931936679,"Occurrence"
300,648,"Bangladesh","Cyclone",2102497.78444367,"Occurrence"
301,649,"Bangladesh","Cyclone",3718.8977568398,"Occurrence"
301,650,"Bangladesh","Cyclone",6143929.31514104,"Occurrence"
301,651,"Bangladesh","Cyclone",68053270.6766381,"Occurrence"
302,652,"Bangladesh","Cyclone",458444703.855047,"Occurrence"
302,653,"Bangladesh","Cyclone",378649.620491876,"Occurrence"
303,654,"Bangladesh","Cyclone",61348.6543901502,"Occurrence"
304,655,"Bangladesh","Cyclone",271494.602472614,"Occurrence"
304,656,"Bangladesh","Cyclone",6429.02916870444,"Occurrence"
305,657,"Bangladesh","Cyclone",411367.719248566,"Occurrence"
305,658,"Bangladesh","Cyclone",202784.543007275,"Occurrence"
306,659,"Bangladesh","Cyclone",643989.311259829,"Occurrence"
306,660,"Bangladesh","Cyclone",86468391.0763163,"Occurrence"
307,661,"Bangladesh","Cyclone",760291.585037288,"Occurrence"
307,662,"Bangladesh","Cyclone",8556.62639791672,"Occurrence"
308,663,"Bangladesh","Cyclone",2004774.92659177,"Occurrence"
308,664,"Bangladesh","Cyclone",27884505.187994,"Occurrence"
308,665,"Bangladesh","Cyclone",44281.8624754422,"Occurrence"
309,666,"Bangladesh","Cyclone",610082096.006081,"Occurrence"
310,667,"Bangladesh","Cyclone",1832788672.29874,"Occurrence"
310,668,"Bangladesh","Cyclone",150110.002491254,"Occurrence"
310,669,"Bangladesh","Cyclone",1277321.37075817,"Occurrence"
311,670,"Bangladesh","Cyclone",226632.770526182,"Occurrence"
312,671,"Bangladesh","Cyclone",418780.472377185,"Occurrence"
313,672,"Bangladesh","Cyclone",33264393.1066168,"Occurrence"
313,673,"Bangladesh","Cyclone",42052578.7249169,"Occurrence"
313,674,"Bangladesh","Cyclone",136174414.58147,"Occurrence"
315,675,"Bangladesh","Cyclone",17613249.3507172,"Occurrence"
315,676,"Bangladesh","Cyclone",2198259.55271619,"Occurrence"
316,677,"Bangladesh","Cyclone",147399.280962244,"Occurrence"
317,678,"Bangladesh","Cyclone",2646.08930766912,"Occurrence"
317,679,"Bangladesh","Cyclone",164.668101308054,"Occurrence"
318,680,"Bangladesh","Cyclone",15666.1547277388,"Occurrence"
319,681,"Bangladesh","Cyclone",996.607866395541,"Occurrence"
319,682,"Bangladesh","Cyclone",866.007192233268,"Occurrence"
319,683,"Bangladesh","Cyclone",4197410.46576545,"Occurrence"
319,684,"Bangladesh","Cyclone",2332451.45431683,"Occurrence"
319,685,"Bangladesh","Cyclone",389603.05207502,"Occurrence"
320,686,"Bangladesh","Cyclone",106175475.494317,"Occurrence"
320,687,"Bangladesh","Cyclone",24539149.366158,"Occurrence"
320,688,"Bangladesh","Cyclone",1113.6866320466,"Occurrence"
320,689,"Bangladesh","Cyclone",22833.2639277029,"Occurrence"
321,690,"Bangladesh","Cyclone",109897.473943196,"Occurrence"
321,691,"Bangladesh","Cyclone",48727926.9463869,"Occurrence"
321,692,"Bangladesh","Cyclone",855053.222639386,"Occurrence"
322,693,"Bangladesh","Cyclone",17580.4146147355,"Occurrence"
322,694,"Bangladesh","Cyclone",2309210.71190488,"Occurrence"
323,695,"Bangladesh","Cyclone",2951880.8839774,"Occurrence"
323,696,"Bangladesh","Cyclone",69917189.3781729,"Occurrence"
323,697,"Bangladesh","Cyclone",73960.1679785107,"Occurrence"
325,698,"Bangladesh","Cyclone",30444368.3374597,"Occurrence"
325,699,"Bangladesh","Cyclone",97951080.3777691,"Occurrence"
326,700,"Bangladesh","Cyclone",5278135.22060483,"Occurrence"
328,701,"Bangladesh","Cyclone",353.936873980718,"Occurrence"
328,702,"Bangladesh","Cyclone",13080569.3322722,"Occurrence"
329,703,"Bangladesh","Cyclone",91804.8923349713,"Occurrence"
329,704,"Bangladesh","Cyclone",702381.646714963,"Occurrence"
330,705,"Bangladesh","Cyclone",1854984.98493631,"Occurrence"
331,706,"Bangladesh","Cyclone",23963.6024293658,"Occurrence"
331,707,"Bangladesh","Cyclone",1027463.25149612,"Occurrence"
331,708,"Bangladesh","Cyclone",64009.1925235356,"Occurrence"
331,709,"Bangladesh","Cyclone",7079084.54597839,"Occurrence"
331,710,"Bangladesh","Cyclone",6874531.76507228,"Occurrence"
332,711,"Bangladesh","Cyclone",1105281.3655929,"Occurrence"
332,712,"Bangladesh","Cyclone",203727.393225428,"Occurrence"
332,713,"Bangladesh","Cyclone",888238.840673784,"Occurrence"
333,714,"Bangladesh","Cyclone",33252930.808183,"Occurrence"
333,715,"Bangladesh","Cyclone",121601.146487338,"Occurrence"
333,716,"Bangladesh","Cyclone",3648379.59989312,"Occurrence"
334,717,"Bangladesh","Cyclone",406138.449214781,"Occurrence"
334,718,"Bangladesh","Cyclone",90541842.6260287,"Occurrence"
335,719,"Bangladesh","Cyclone",33973.7736824055,"Occurrence"
335,720,"Bangladesh","Cyclone",68118.9485630827,"Occurrence"
342,721,"Bangladesh","Cyclone",117885.199824049,"Occurrence"
342,722,"Bangladesh","Cyclone",216999234.192397,"Occurrence"
342,723,"Bangladesh","Cyclone",10139856.1289323,"Occurrence"
343,724,"Bangladesh","Cyclone",7672859.62700907,"Occurrence"
343,725,"Bangladesh","Cyclone",646138423.57855,"Occurrence"
344,726,"Bangladesh","Cyclone",621830.770828996,"Occurrence"
344,727,"Bangladesh","Cyclone",89994.8379334007,"Occurrence"
344,728,"Bangladesh","Cyclone",29287886.5799746,"Occurrence"
345,729,"Bangladesh","Cyclone",627218.370407025,"Occurrence"
345,730,"Bangladesh","Cyclone",1520717.52841693,"Occurrence"
345,731,"Bangladesh","Cyclone",132450.981243363,"Occurrence"
346,732,"Bangladesh","Cyclone",429.110378939183,"Occurrence"
346,733,"Bangladesh","Cyclone",467806.106117388,"Occurrence"
346,734,"Bangladesh","Cyclone",872466.491521306,"Occurrence"
347,735,"Bangladesh","Cyclone",57331540.9488184,"Occurrence"
347,736,"Bangladesh","Cyclone",401344211.746036,"Occurrence"
347,737,"Bangladesh","Cyclone",88233.4262041059,"Occurrence"
348,738,"Bangladesh","Cyclone",915827.41346,"Occurrence"
348,739,"Bangladesh","Cyclone",7653.13115685549,"Occurrence"
348,740,"Bangladesh","Cyclone",6721358.89739593,"Occurrence"
349,741,"Bangladesh","Cyclone",454953.653220038,"Occurrence"
349,742,"Bangladesh","Cyclone",6633.70776012631,"Occurrence"
350,743,"Bangladesh","Cyclone",142823.590868724,"Occurrence"
350,744,"Bangladesh","Cyclone",26348.0341987922,"Occurrence"
