Serial,Event,&quot;County&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
1153,RAINS,KIAMBU,30/06/2012,20069,0,0
1152,RAINS,KIAMBU,30/06/2012,3500,0,0
1151,RAINS,KIAMBU,30/06/2012,39605,0,0
1150,DROUGHT,KIAMBU,30/07/2012,7485,0,0
1149,DROUGHT,KIAMBU,30/07/2012,7485,0,0
1148,RAINS,KIAMBU,30/06/2012,21900,0,0
1147,RAINS,KIAMBU,30/06/2012,21900,0,0
1146,RAINS,KIAMBU,30/06/2012,29790,0,0
969,FLOOD,KAKAMEGA,14/05/2002,0,0,0
968,FLOOD,LAIKIPIA,14/05/2002,0,0,0
967,FLOOD,BARINGO,14/05/2002,0,0,0
966,FLOOD,KERICHO,14/05/2002,0,0,0
965,FLOOD,NAKURU,14/05/2002,0,0,0
964,FLOOD,KEIYO-MARAKWET,14/05/2002,0,0,0
963,FLOOD,TURKANA,14/05/2002,0,0,0
962,FLOOD,NAIROBI,14/05/2002,0,0,0
961,FLOOD,NAIROBI,14/05/2002,0,0,0
960,FLOOD,NAIROBI,14/05/2002,0,0,0
959,FLOOD,KIRINYAGA,14/05/2002,0,0,0
958,FLOOD,KIAMBU,14/05/2002,0,0,0
957,FLOOD,MURANGA,14/05/2002,0,0,0
956,FLOOD,KIAMBU,14/05/2002,0,0,0
814,FLOOD,BUSIA,13/11/2008,0,40679,0
813,FLOOD,MANDERA,13/11/2008,0,2610,0
812,FLOOD,BUSIA,01/01/2005,0,0,0
811,FLOOD,KAKAMEGA,01/01/2005,0,0,0
810,DROUGHT,BUNGOMA,25/04/2009,0,0,0
809,DROUGHT,BUNGOMA,25/04/2009,0,0,0
808,DROUGHT,BUNGOMA,26/04/2009,0,0,0
807,DROUGHT,BUNGOMA,26/04/2009,0,0,0
806,DROUGHT,BUNGOMA,26/04/2009,0,0,0
805,DROUGHT,UASIN-GISHU,26/04/2009,0,0,0
804,DROUGHT,UASIN-GISHU,26/04/2009,0,0,0
846,FLOOD,KILIFI,06/01/2010,0,1200,0
845,FLOOD,KILIFI,06/01/2010,0,49,0
844,FLOOD,KILIFI,06/01/2010,0,200,0
843,FLOOD,TAITA-TAVETA,06/01/2010,0,5000,0
842,FLOOD,WEST POKOT,04/01/2010,0,29,0
841,FLOOD,BUSIA,27/04/2010,0,12000,0
840,FLOOD,TURKANA,09/03/2010,0,300,0
839,FLOOD,MARSABIT,09/03/2010,0,0,0
838,FLOOD,MARSABIT,09/03/2010,0,66,0
837,FLOOD,SAMBURU,15/05/2010,0,50000,0
836,FLOOD,KISUMU,15/05/2010,0,20000,0
835,FLOOD,KITUI,13/05/2010,0,24,0
834,FLOOD,KISUMU,02/05/2010,0,1290,0
833,FLOOD,HOMABAY,05/05/2010,0,2234,0
832,LANDSLIDE,BUNGOMA,11/05/2010,0,21,0
831,FLOOD,MARSABIT,03/05/2010,0,0,0
830,LANDSLIDE,NYERI,05/05/2010,0,100,0
829,LANDSLIDE,NYERI,02/05/2010,0,0,0
828,FLOOD,ISIOLO,13/11/2008,0,0,0
827,LANDSLIDE,LAIKIPIA,30/08/2010,0,0,0
826,FLOOD,LAIKIPIA,30/08/2010,0,0,0
825,FLOOD,LAIKIPIA,30/08/2010,0,0,0
824,FLOOD,WEST POKOT,10/11/2008,0,500,0
823,FLOOD,LAIKIPIA,30/08/2010,0,0,0
822,LANDSLIDE,WEST POKOT,13/11/2008,0,0,0
821,FLOOD,MAKUENI,13/11/2008,0,0,0
820,FLOOD,MACHAKOS,13/11/2008,0,0,0
819,FLOOD,MURANGA,13/11/2008,0,0,0
818,FLOOD,SIAYA,13/11/2008,0,1602,0
817,FLOOD,TRANS-NZOIA,13/02/2012,0,3000,0
816,FLOOD,TRANS-NZOIA,13/11/2008,0,29570,0
815,FLOOD,TURKANA,05/09/2011,0,0,0
803,DROUGHT,NAKURU,25/04/2009,0,0,0
802,DROUGHT,UASIN-GISHU,25/04/2009,0,0,0
801,DROUGHT,NAKURU,25/04/2009,0,0,0
800,DROUGHT,NAKURU,26/04/2009,0,0,0
799,DROUGHT,UASIN-GISHU,26/04/2009,0,0,0
798,DROUGHT,MERU,08/04/2009,0,0,0
797,DROUGHT,UASIN-GISHU,26/04/2009,0,0,0
796,DROUGHT,KILIFI,08/04/2009,0,0,0
795,DROUGHT,KWALE,09/04/2009,0,2,0
794,DROUGHT,KILIFI,09/04/2009,0,3,0
793,DROUGHT,KILIFI,09/04/2009,0,3,0
792,DROUGHT,LAMU,09/04/2009,0,37,0
791,DROUGHT,TAITA-TAVETA,09/04/2009,0,28,0
790,DROUGHT,KWALE,09/04/2009,0,64,0
789,DROUGHT,TANA-RIVER,09/04/2009,0,0,0
788,DROUGHT,KILIFI,09/04/2010,0,0,0
787,DROUGHT,MACHAKOS,09/04/2009,0,0,0
786,DROUGHT,KITUI,09/04/2009,0,0,0
785,DROUGHT,KITUI,08/03/2009,0,0,0
784,DROUGHT,KISUMU,26/04/2009,0,0,0
783,DROUGHT,KISII,26/04/2009,0,0,0
782,DROUGHT,KISUMU,26/04/2009,0,0,0
781,DROUGHT,HOMABAY,26/04/2009,0,0,0
780,DROUGHT,NYERI,08/03/2010,0,57400,0
779,DROUGHT,NYERI,08/03/2010,0,62304,0
778,DROUGHT,NYANDARUA,08/03/2010,0,10000,0
777,DROUGHT,NYANDARUA,08/03/2009,0,4000,0
776,DROUGHT,NYANDARUA,08/03/2009,0,3000,0
775,DROUGHT,NYANDARUA,08/03/2009,0,26533,0
774,DROUGHT,NYANDARUA,08/03/2009,0,22592,0
773,DROUGHT,KISII,26/04/2009,0,0,0
772,DROUGHT,KIAMBU,08/03/2009,0,14000,0
771,DROUGHT,KIAMBU,08/03/2009,0,12325,0
770,DROUGHT,NYERI,08/03/2009,0,0,0
769,DROUGHT,NYERI,08/03/2009,0,0,0
768,DROUGHT,NYERI,08/03/2009,0,0,0
767,FLOOD,NYERI,08/03/2009,0,30000,0
766,DROUGHT,KIRINYAGA,08/03/2009,0,164023,0
765,DROUGHT,KIRINYAGA,08/03/2009,0,50000,0
764,DROUGHT,MURANGA,08/03/2009,0,76049,0
763,DROUGHT,MURANGA,08/03/2009,0,88000,0
762,DROUGHT,MURANGA,08/03/2009,0,8000,0
761,DROUGHT,MURANGA,08/03/2009,0,109000,0
760,DROUGHT,HOMABAY,26/04/2009,0,0,0
759,DROUGHT,KIAMBU,08/02/2009,0,39794,0
758,FLOOD,KIAMBU,08/03/2009,0,118650,0
757,FLOOD,KIAMBU,08/03/2009,0,10000,0
756,DROUGHT,KIAMBU,03/03/2009,0,235361,0
755,FLOOD,KIAMBU,03/02/2009,0,29000,0
754,DROUGHT,KISII,26/04/2009,0,0,0
753,DROUGHT,HOMABAY,26/04/2009,0,0,0
752,DROUGHT,MANDERA,26/04/2009,0,0,0
751,DROUGHT,MANDERA,26/04/2009,0,0,0
750,DROUGHT,MANDERA,26/04/2009,0,0,0
749,DROUGHT,MANDERA,26/04/2009,0,0,0
748,DROUGHT,MANDERA,26/04/2009,0,0,0
747,DROUGHT,MANDERA,26/04/2009,0,0,0
746,DROUGHT,GARISSA,26/04/2009,0,0,0
745,DROUGHT,GARISSA,26/04/2009,0,0,0
744,DROUGHT,MARSABIT,26/04/2009,0,0,0
743,DROUGHT,WAJIR,02/03/2009,0,0,0
742,DROUGHT,MERU,26/04/2009,0,0,0
741,DROUGHT,MOMBASA,02/03/2009,0,219546,0
740,DROUGHT,TAITA-TAVETA,02/03/2009,0,122599,0
739,DROUGHT,MERU,02/03/2009,0,36457,0
738,DROUGHT,KITUI,03/03/2009,0,242400,0
737,DROUGHT,MARSABIT,02/03/2009,0,32327,0
736,DROUGHT,KITUI,26/04/2009,0,0,0
735,DROUGHT,MANDERA,01/02/2009,0,0,0
734,DROUGHT,MERU,26/04/2009,0,0,0
733,DROUGHT,MERU,26/04/2009,0,0,0
732,EPIDEMIC,MARSABIT,16/03/2009,0,44,0
731,DROUGHT,SAMBURU,09/03/2011,0,0,0
730,DROUGHT,KITUI,09/03/2011,0,0,0
729,DROUGHT,KITUI,09/03/2011,0,0,0
1023,EPIDEMIC,MANDERA,01/01/2007,0,0,0
1022,EPIDEMIC,WAJIR,01/01/2007,0,0,0
6814,LANDSLIDE,WEST POKOT,15/10/2015,0,0,0
6813,STRUCTURAL COLLAPSE,KIAMBU,27/10/2015,0,0,0
6812,FLOOD,VIHIGA,15/10/2015,0,0,0
6811,FLOOD,KISUMU,15/10/2015,0,0,0
6809,FLOOD,NAROK,15/11/2015,0,0,0
6807,FLOOD,MANDERA,15/10/2015,0,0,0
683,DROUGHT,KIAMBU,04/03/2011,0,4600,0
682,DROUGHT,KIAMBU,04/03/2011,0,60000,0
681,DROUGHT,KIAMBU,04/03/2011,0,50892,0
680,DROUGHT,KIAMBU,04/03/2011,0,42946,0
679,DROUGHT,KIAMBU,04/03/2011,0,23362,0
678,EPIDEMIC,NAIROBI,31/07/2009,0,3,0
677,EPIDEMIC,NAIROBI,30/07/2009,0,1,0
676,DROUGHT,MURANGA,04/03/2011,0,32000,0
675,EPIDEMIC,NAIROBI,29/07/2009,0,2,0
674,DROUGHT,NYERI,04/03/2011,0,16321,0
673,DROUGHT,NYERI,04/03/2011,0,23496,0
672,DROUGHT,KIAMBU,04/03/2011,0,36000,0
671,DROUGHT,NYANDARUA,04/03/2011,0,15000,0
670,DROUGHT,MURANGA,04/03/2011,0,42274,0
6806,MUDSLIDE,MURANGA,20/10/2015,0,0,0
6805,LIGHTNING,KISII,15/10/2015,0,0,0
728,DROUGHT,MAKUENI,09/03/2011,0,0,0
727,DROUGHT,NYERI,03/04/2011,0,2000,0
726,DROUGHT,NYERI,03/04/2011,0,16011,0
725,DROUGHT,NYERI,03/04/2011,0,25334,0
724,DROUGHT,NYANDARUA,03/04/2011,0,4500,0
723,DROUGHT,NYANDARUA,03/04/2011,0,5373,0
722,DROUGHT,NYANDARUA,03/04/2011,0,3950,0
721,DROUGHT,NYANDARUA,03/04/2011,0,6400,0
720,DROUGHT,NYANDARUA,03/04/2011,0,35000,0
719,DROUGHT,MURANGA,03/04/2009,0,1092,0
718,DROUGHT,MURANGA,03/04/2011,0,0,0
717,DROUGHT,MURANGA,03/04/2011,0,10527,0
716,DROUGHT,KIRINYAGA,03/04/2011,0,0,0
715,DROUGHT,KIRINYAGA,03/04/2011,0,55031,0
714,DROUGHT,BUNGOMA,01/04/2009,0,1000,0
713,DROUGHT,BUNGOMA,01/04/2009,0,2200,0
712,DROUGHT,BUNGOMA,01/04/2009,0,7000,0
711,DROUGHT,BUNGOMA,01/04/2009,0,2700,0
710,DROUGHT,NYAMIRA,13/05/2009,0,24076,0
709,DROUGHT,KAKAMEGA,13/05/2009,0,334000,0
708,DROUGHT,KAKAMEGA,13/05/2008,0,98000,0
707,DROUGHT,KAKAMEGA,13/05/2009,0,38580,0
706,DROUGHT,BUNGOMA,13/05/2009,0,8000,0
705,EPIDEMIC,ISIOLO,28/04/2009,0,750,0
704,DROUGHT,SAMBURU,01/05/2009,0,52000,0
703,FLOOD,KISII,18/08/2009,0,6,0
702,EPIDEMIC,NAIROBI,18/08/2009,0,2,0
701,EPIDEMIC,NAIROBI,17/08/2009,0,1,0
700,EPIDEMIC,NAIROBI,15/08/2009,0,3,0
699,EPIDEMIC,NAIROBI,14/08/2009,0,4,0
698,EPIDEMIC,NAIROBI,13/08/2009,0,2,0
697,EPIDEMIC,NYERI,14/08/2009,0,1,0
863,FLOOD,GARISSA,07/11/2008,0,0,0
862,FLOOD,WAJIR,07/11/2008,0,0,0
861,FLOOD,WAJIR,07/11/2008,0,0,0
860,FLOOD,WAJIR,14/02/2012,0,0,0
859,FLOOD,WAJIR,14/02/2012,0,0,0
858,FLOOD,WAJIR,07/11/2008,0,0,0
857,FLOOD,WAJIR,07/11/2008,0,0,0
856,FLOOD,WAJIR,07/11/2008,0,80000,0
855,FLOOD,KILIFI,06/01/2010,0,419,0
854,FLOOD,GARISSA,07/11/2008,0,0,0
853,FLOOD,GARISSA,07/11/2008,0,0,0
852,FLOOD,GARISSA,07/11/2008,0,0,0
851,FLOOD,SAMBURU,14/11/2008,0,0,0
850,FLOOD,ISIOLO,14/11/2008,0,0,0
849,FLOOD,LAIKIPIA,14/11/2008,0,0,0
848,FLOOD,TURKANA,14/11/2008,0,0,0
847,FLOOD,WEST POKOT,14/11/2005,0,200,0
1322,FLOOD,TANA-RIVER,30/05/2012,0,0,0
1321,FLOOD,TANA-RIVER,30/05/2012,0,0,0
1320,FLOOD,TANA-RIVER,30/05/2012,0,0,0
1319,FLOOD,TANA-RIVER,30/05/2012,0,0,0
1318,FLOOD,EMBU,31/05/2012,0,0,0
1317,FLOOD,TANA-RIVER,30/05/2012,0,0,0
696,EPIDEMIC,NAIROBI,12/08/2009,0,2,0
695,EPIDEMIC,KEIYO-MARAKWET,11/08/2009,0,6,0
694,EPIDEMIC,NAIROBI,11/08/2009,0,2,0
693,EPIDEMIC,NAIROBI,08/08/2009,0,2,0
692,EPIDEMIC,NAIROBI,07/08/2009,0,2,0
691,EPIDEMIC,NAIROBI,04/08/2009,0,7,0
690,EPIDEMIC,NAIROBI,03/08/2009,0,2,0
689,DROUGHT,KIRINYAGA,04/03/2011,0,24934,0
688,DROUGHT,KIAMBU,04/03/2011,0,45000,0
687,DROUGHT,KIAMBU,04/03/2011,0,6000,0
686,DROUGHT,KIAMBU,04/03/2011,0,23081,0
685,DROUGHT,KIRINYAGA,04/03/2011,0,0,0
684,DROUGHT,KIAMBU,04/03/2011,0,7500,0
669,DROUGHT,MURANGA,04/03/2011,0,5600,0
668,DROUGHT,MURANGA,04/03/2011,0,20000,0
667,DROUGHT,KAKAMEGA,01/08/2009,0,0,0
666,DROUGHT,NYERI,01/08/2009,0,0,0
665,DROUGHT,NYANDARUA,01/08/2009,0,50000,0
664,DROUGHT,KIAMBU,04/03/2011,0,8338,0
663,DROUGHT,NYANDARUA,01/08/2009,0,10000,0
662,DROUGHT,NYERI,01/08/2009,0,0,0
661,DROUGHT,NYERI,01/08/2009,0,0,0
660,DROUGHT,NYANDARUA,01/08/2009,0,0,0
659,DROUGHT,WEST POKOT,01/08/2009,0,0,0
658,DROUGHT,WEST POKOT,01/08/2009,0,0,0
612,DROUGHT,NAIROBI,01/08/2009,0,0,0
611,DROUGHT,NAIROBI,01/08/2009,0,0,0
610,DROUGHT,NAIROBI,01/08/2009,0,0,0
609,DROUGHT,NAIROBI,01/08/2009,0,0,0
573,DROUGHT,MERU,01/08/2009,0,0,0
572,DROUGHT,KITUI,01/08/2009,0,0,0
571,DROUGHT,ISIOLO,01/08/2009,0,30000,0
570,DROUGHT,KITUI,01/08/2009,0,0,0
569,DROUGHT,MARSABIT,01/08/2009,0,0,0
568,DROUGHT,MARSABIT,01/08/2009,0,0,0
567,DROUGHT,MARSABIT,01/08/2009,0,0,0
543,DROUGHT,TAITA-TAVETA,01/08/2009,0,122599,0
542,DROUGHT,TAITA-TAVETA,01/08/2009,0,0,0
541,DROUGHT,TAITA-TAVETA,01/08/2009,0,0,0
515,DROUGHT,MACHAKOS,09/02/2011,0,0,0
514,DROUGHT,KITUI,09/03/2011,0,0,0
513,FLOOD,KITUI,09/03/2011,0,0,0
512,DROUGHT,MARSABIT,01/03/2011,0,26400,0
511,DROUGHT,KITUI,09/03/2011,0,0,0
510,DROUGHT,KITUI,09/03/2011,0,0,0
509,DROUGHT,MERU,01/03/2011,0,117935,0
508,DROUGHT,KITUI,09/03/2011,0,0,0
507,DROUGHT,KITUI,09/03/2011,0,0,0
506,DROUGHT,KITUI,09/03/2011,0,130000,0
505,DROUGHT,MAKUENI,01/03/2011,0,29177,0
504,DROUGHT,ISIOLO,01/03/2011,0,20431,0
503,DROUGHT,TAITA-TAVETA,03/02/2012,0,0,0
502,DROUGHT,TAITA-TAVETA,01/03/2011,0,0,0
501,DROUGHT,KILIFI,01/03/2011,0,32850,0
500,DROUGHT,TANA-RIVER,01/03/2011,0,0,0
499,DROUGHT,GARISSA,01/03/2011,0,0,0
498,DROUGHT,TANA-RIVER,01/03/2011,0,0,0
497,DROUGHT,VIHIGA,03/02/2012,0,0,0
496,DROUGHT,VIHIGA,01/03/2011,0,0,0
495,DROUGHT,BUSIA,01/03/2011,0,0,0
494,DROUGHT,KIAMBU,01/03/2011,0,0,0
493,DROUGHT,KIAMBU,01/03/2011,0,0,0
492,DROUGHT,KIRINYAGA,01/03/2012,0,0,0
491,DROUGHT,LAIKIPIA,01/03/2011,0,0,0
490,DROUGHT,KWALE,09/03/2011,0,0,0
489,DROUGHT,KWALE,09/03/2011,0,0,0
488,DROUGHT,KWALE,09/03/2011,0,45100,0
487,DROUGHT,LAIKIPIA,01/03/2011,0,0,0
486,DROUGHT,LAMU,09/03/2011,0,0,0
485,DROUGHT,LAMU,09/02/2011,0,8000,0
484,DROUGHT,NAROK,01/03/2011,0,0,0
483,DROUGHT,TURKANA,01/03/2011,0,0,0
482,DROUGHT,MACHAKOS,28/02/2011,0,0,0
481,DROUGHT,MANDERA,01/03/2011,0,0,0
480,DROUGHT,SIAYA,01/03/2011,0,0,0
479,DROUGHT,MACHAKOS,28/02/2011,0,0,0
478,DROUGHT,TURKANA,01/03/2011,0,0,0
477,DROUGHT,MACHAKOS,28/02/2011,0,0,0
476,DROUGHT,SAMBURU,01/03/2011,0,0,0
475,DROUGHT,MACHAKOS,28/02/2011,0,0,0
474,DROUGHT,MACHAKOS,28/02/2011,0,58093,0
473,FOREST FIRE,NAKURU,21/02/2009,0,0,0
472,DROUGHT,SIAYA,01/03/2011,0,0,0
471,DROUGHT,NAKURU,01/03/2011,0,0,0
470,FOREST FIRE,NAKURU,21/02/2005,0,0,0
469,DROUGHT,NAKURU,01/03/2011,0,0,0
468,DROUGHT,NAKURU,01/03/2011,0,0,0
467,DROUGHT,KWALE,28/02/2011,0,0,0
466,FOREST FIRE,TRANS-NZOIA,22/02/2005,0,0,0
465,DROUGHT,UASIN-GISHU,01/03/2011,0,0,0
464,DROUGHT,NAKURU,01/03/2011,0,0,0
463,DROUGHT,KWALE,28/02/2011,0,0,0
462,DROUGHT,TAITA-TAVETA,28/02/2011,0,0,0
461,DROUGHT,KILIFI,28/02/2011,0,0,0
460,DROUGHT,MOMBASA,28/02/2011,0,50000,0
459,DROUGHT,NYANDARUA,01/03/2011,0,0,0
458,FOREST FIRE,KERICHO,23/02/2005,0,0,0
457,DROUGHT,TAITA-TAVETA,28/02/2011,0,20562,0
456,DROUGHT,LAMU,28/02/2011,0,0,0
455,DROUGHT,NYANDARUA,01/03/2011,0,0,0
454,DROUGHT,MOMBASA,09/03/2011,0,71653,0
453,FOREST FIRE,BARINGO,23/02/2005,0,0,0
452,DROUGHT,NYANDARUA,01/03/2011,0,0,0
451,DROUGHT,KILIFI,28/02/2011,0,0,0
450,DROUGHT,LAIKIPIA,01/03/2011,0,0,0
449,DROUGHT,TURKANA,01/03/2011,0,0,0
448,FOREST FIRE,NYANDARUA,23/02/2005,0,0,0
447,DROUGHT,BUNGOMA,01/03/2011,0,0,0
446,FOREST FIRE,NAKURU,23/02/2005,0,0,0
445,DROUGHT,KWALE,28/02/2011,0,0,0
444,FOREST FIRE,NAKURU,23/02/2005,0,0,0
443,FOREST FIRE,NAKURU,23/02/2005,0,0,0
442,DROUGHT,MAKUENI,11/03/2011,0,0,0
441,FOREST FIRE,UASIN-GISHU,26/02/2005,0,0,0
440,DROUGHT,MAKUENI,11/03/2011,0,0,0
439,DROUGHT,MAKUENI,11/03/2011,0,0,0
438,FOREST FIRE,KAKAMEGA,26/02/2005,0,0,0
437,DROUGHT,MAKUENI,11/03/2011,0,0,0
436,FOREST FIRE,KAKAMEGA,26/02/2005,0,0,0
435,DROUGHT,MAKUENI,09/03/2011,0,0,0
434,DROUGHT,NYERI,09/03/2011,0,0,0
433,FOREST FIRE,MERU,27/02/2005,0,0,0
432,DROUGHT,KIAMBU,09/03/2011,0,0,0
431,DROUGHT,NYERI,09/03/2011,0,0,0
430,DROUGHT,MURANGA,09/03/2011,0,0,0
429,DROUGHT,MACHAKOS,15/03/2011,0,0,0
428,DROUGHT,NYANDARUA,09/03/2011,0,0,0
427,DROUGHT,MAKUENI,09/03/2011,0,0,0
426,DROUGHT,GARISSA,09/03/2011,0,0,0
425,DROUGHT,MANDERA,09/03/2011,0,0,0
424,DROUGHT,SAMBURU,09/03/2011,0,0,0
423,DROUGHT,KEIYO-MARAKWET,01/03/2011,0,0,0
422,DROUGHT,KEIYO-MARAKWET,01/03/2011,0,0,0
421,DROUGHT,WAJIR,09/03/2011,0,0,0
420,DROUGHT,MAKUENI,09/03/2011,0,0,0
419,DROUGHT,WAJIR,09/03/2011,0,0,0
418,DROUGHT,MANDERA,09/03/2011,0,0,0
417,DROUGHT,MANDERA,09/03/2011,0,0,0
416,DROUGHT,KAJIADO,01/03/2011,0,0,0
415,DROUGHT,GARISSA,09/03/2011,0,0,0
414,DROUGHT,GARISSA,09/03/2011,0,0,0
413,DROUGHT,GARISSA,09/03/2011,0,0,0
412,DROUGHT,WAJIR,09/03/2011,0,0,0
411,DROUGHT,WEST POKOT,01/03/2011,0,0,0
410,DROUGHT,GARISSA,09/03/2011,0,0,0
409,DROUGHT,WEST POKOT,01/03/2011,0,0,0
408,DROUGHT,TURKANA,01/03/2011,0,0,0
407,DROUGHT,WEST POKOT,01/03/2011,0,0,0
406,DROUGHT,WAJIR,09/03/2011,0,0,0
405,DROUGHT,HOMABAY,01/03/2011,0,0,0
404,DROUGHT,WAJIR,09/03/2011,0,0,0
403,DROUGHT,HOMABAY,01/03/2011,0,0,0
402,DROUGHT,WAJIR,09/03/2011,0,0,0
401,DROUGHT,KISUMU,01/03/2011,0,0,0
400,DROUGHT,WAJIR,09/03/2011,0,0,0
399,DROUGHT,KISUMU,01/03/2011,0,0,0
398,DROUGHT,MANDERA,09/03/2011,0,0,0
397,DROUGHT,MANDERA,09/03/2011,0,0,0
396,DROUGHT,MANDERA,09/03/2011,0,0,0
395,DROUGHT,MIGORI,01/03/2011,0,0,0
394,DROUGHT,MIGORI,01/03/2011,0,0,0
393,DROUGHT,MIGORI,01/03/2011,0,0,0
392,DROUGHT,KAJIADO,01/03/2011,0,0,0
391,DROUGHT,KAJIADO,01/03/2011,0,0,0
390,DROUGHT,KAJIADO,01/03/2012,0,0,0
389,DROUGHT,LAIKIPIA,01/03/2011,0,0,0
388,DROUGHT,MACHAKOS,01/03/2012,0,0,0
387,DROUGHT,MARSABIT,01/03/2011,0,20692,0
386,DROUGHT,MARSABIT,01/03/2011,0,35600,0
385,FLOOD,ISIOLO,03/03/2010,0,200,0
384,FLOOD,ISIOLO,01/03/2010,0,0,0
383,DROUGHT,MERU,01/03/2011,0,0,0
382,DROUGHT,THARAKA-NITHI,01/03/2011,0,36539,0
381,DROUGHT,MAKUENI,01/03/2011,0,0,0
380,DROUGHT,WEST POKOT,01/03/2011,0,0,0
379,DROUGHT,TURKANA,01/03/2011,0,0,0
378,DROUGHT,TURKANA,01/03/2011,0,0,0
377,DROUGHT,BARINGO,01/03/2011,0,0,0
376,DROUGHT,BARINGO,01/03/2011,0,0,0
324,FLOOD,WEST POKOT,03/01/2010,0,0,0
323,FLOOD,WEST POKOT,04/01/2010,0,6,0
322,FLOOD,TRANS-NZOIA,04/01/2010,0,0,0
321,DROUGHT,KIAMBU,01/03/2011,0,3000,0
320,DROUGHT,KIAMBU,01/03/2011,0,0,0
319,DROUGHT,KIAMBU,01/03/2011,0,0,0
318,DROUGHT,KILIFI,01/03/2011,0,12433,0
317,DROUGHT,KILIFI,01/03/2011,0,45100,0
316,DROUGHT,TANA-RIVER,01/03/2011,0,15350,0
315,DROUGHT,TAITA-TAVETA,01/03/2011,0,12540,0
314,DROUGHT,TANA-RIVER,01/03/2011,0,15350,0
313,DROUGHT,TANA-RIVER,01/03/2011,0,15350,0
312,DROUGHT,KILIFI,01/03/2011,0,15350,0
608,DROUGHT,KITUI,01/08/2009,0,0,0
607,DROUGHT,MACHAKOS,01/08/2009,0,0,0
606,DROUGHT,KITUI,01/08/2009,0,0,0
605,DROUGHT,MACHAKOS,01/08/2009,0,0,0
604,DROUGHT,MAKUENI,01/08/2009,0,0,0
603,DROUGHT,KITUI,01/08/2009,0,0,0
602,DROUGHT,KITUI,01/08/2009,0,0,0
601,DROUGHT,MACHAKOS,01/08/2009,0,0,0
600,DROUGHT,MACHAKOS,01/08/2009,0,0,0
599,DROUGHT,MACHAKOS,01/08/2009,0,0,0
598,DROUGHT,MACHAKOS,01/08/2009,0,0,0
597,DROUGHT,MAKUENI,01/08/2009,0,0,0
584,DROUGHT,EMBU,01/08/2009,0,0,0
583,DROUGHT,EMBU,01/08/2009,0,0,0
582,DROUGHT,MERU,01/08/2009,0,0,0
581,DROUGHT,MERU,01/08/2009,0,82000,0
580,DROUGHT,MERU,01/08/2009,0,0,0
579,DROUGHT,MERU,09/10/2009,0,0,0
578,DROUGHT,MERU,01/08/2009,0,0,0
577,DROUGHT,THARAKA-NITHI,01/08/2009,0,0,0
576,DROUGHT,MERU,01/08/2009,0,0,0
575,DROUGHT,MERU,01/08/2009,0,0,0
574,DROUGHT,MACHAKOS,01/08/2009,0,0,0
375,DROUGHT,NAKURU,01/03/2011,0,0,0
374,DROUGHT,NAKURU,01/03/2011,0,0,0
373,DROUGHT,BARINGO,01/03/2011,0,0,0
372,DROUGHT,BARINGO,01/03/2011,0,0,0
371,DROUGHT,MAKUENI,01/03/2011,0,0,0
370,DROUGHT,MAKUENI,01/03/2011,0,70203,0
369,DROUGHT,MAKUENI,01/03/2011,0,0,0
368,DROUGHT,MAKUENI,01/03/2011,0,0,0
367,DROUGHT,MAKUENI,03/02/2012,0,0,0
366,DROUGHT,KITUI,01/03/2011,0,63598,0
365,DROUGHT,MARSABIT,01/03/2011,0,23499,0
364,DROUGHT,MARSABIT,01/03/2011,0,42000,0
363,DROUGHT,MARSABIT,01/03/2011,0,48324,0
362,FOREST FIRE,LAIKIPIA,25/03/2009,0,0,0
361,DROUGHT,MARSABIT,01/03/2011,0,0,0
360,FOREST FIRE,LAIKIPIA,25/03/2009,0,0,0
359,FLOOD,ISIOLO,01/03/2011,0,0,0
358,DROUGHT,MARSABIT,01/03/2011,0,46134,0
357,FOREST FIRE,LAIKIPIA,25/03/2009,0,0,0
356,DROUGHT,NYANDARUA,01/03/2011,0,0,0
355,FLOOD,KISUMU,14/01/2010,0,300,0
354,DROUGHT,NYANDARUA,01/03/2011,0,18996,0
353,FLOOD,SIAYA,14/01/2010,0,0,0
352,FLOOD,SIAYA,14/01/2010,0,0,0
351,FLOOD,SIAYA,04/01/2010,0,0,0
350,DROUGHT,NYANDARUA,01/03/2011,0,13099,0
349,FLOOD,KISUMU,14/01/2010,0,0,0
348,FLOOD,KISII,14/01/2010,0,120,0
347,FLOOD,KISUMU,14/01/2010,0,0,0
346,FLOOD,HOMABAY,04/01/2010,0,296,0
345,FLOOD,SAMBURU,04/01/2010,0,0,0
344,FLOOD,NAKURU,04/01/2010,0,0,0
343,FLOOD,SAMBURU,04/01/2010,0,0,0
342,FLOOD,TURKANA,04/01/2010,0,150,0
341,FLOOD,NAKURU,04/01/2010,0,150,0
340,DROUGHT,NYANDARUA,01/03/2011,0,8786,0
657,DROUGHT,NYERI,04/03/2011,0,45000,0
656,DROUGHT,NYERI,04/03/2011,0,20760,0
655,DROUGHT,NYANDARUA,01/08/2009,0,0,0
654,DROUGHT,NYANDARUA,04/03/2011,0,16660,0
653,DROUGHT,NYERI,10/03/2011,0,18000,0
652,DROUGHT,NYANDARUA,01/08/2009,0,0,0
651,DROUGHT,MURANGA,01/08/2009,0,0,0
650,DROUGHT,NYERI,01/08/2009,0,0,0
