Serial,Event,&quot;region&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
2624,EPIDEMIC,Mid-Western Region,24/12/2002,0,0,0
2516,LANDSLIDE,Eastern Region,29/08/2002,0,0,0
2623,EPIDEMIC,Mid-Western Region,22/12/2002,0,0,0
2622,EPIDEMIC,Mid-Western Region,22/12/2002,0,0,0
2515,LANDSLIDE,Eastern Region,29/08/2002,0,0,0
2621,FIRE,Eastern Region,15/12/2002,0,5,0
2514,STRUCT.COLLAPSE,Central Region,22/08/2002,0,130,0
2620,LANDSLIDE,Western Region,19/12/2002,0,0,0
2513,FIRE,Mid-Western Region,25/08/2002,0,0,0
2365,LANDSLIDE,Eastern Region,26/07/2002,0,0,0
2619,EPIDEMIC,Mid-Western Region,28/12/2002,0,0,0
2512,EPIDEMIC,Mid-Western Region,27/08/2002,0,0,0
2364,LANDSLIDE,Eastern Region,26/07/2002,0,729,0
2618,EPIDEMIC,Mid-Western Region,19/12/2002,0,0,0
2511,LANDSLIDE,Far Western Region,25/08/2002,0,0,0
2363,LANDSLIDE,Eastern Region,28/07/2002,0,65,0
2617,FIRE,Central Region,11/12/2002,0,5,0
2510,LANDSLIDE,Central Region,12/08/2002,0,118,0
2362,LANDSLIDE,Eastern Region,27/07/2002,0,175,0
2616,FIRE,Eastern Region,01/12/2002,0,0,0
2361,FLOOD,Central Region,27/03/2002,0,0,0
2509,LANDSLIDE,Central Region,21/08/2002,0,0,0
2615,FIRE,Eastern Region,12/12/2002,0,0,0
2360,LANDSLIDE,Eastern Region,26/07/2002,0,0,0
2508,LANDSLIDE,Western Region,17/08/2002,0,0,0
2614,FIRE,Eastern Region,08/12/2002,0,0,0
2359,FLOOD,Eastern Region,27/07/2002,0,918,0
2613,FIRE,Eastern Region,08/12/2002,0,1139,0
3599,LANDSLIDE,Eastern Region,07/08/2003,0,0,0
2507,PLAGUE,Western Region,24/08/2002,0,0,0
2358,FLOOD,Eastern Region,27/07/2002,0,70,0
2357,FLOOD,Eastern Region,27/07/2002,0,0,0
3598,EPIDEMIC,Far Western Region,08/08/2003,0,12,0
2506,LANDSLIDE,Western Region,23/08/2002,0,810,0
2612,BOAT CAPSIZE,Central Region,25/11/2002,0,0,0
2356,FLOOD,Eastern Region,27/07/2002,0,0,0
3597,EPIDEMIC,Western Region,08/08/2003,0,30,0
2611,SNOW STORM,Eastern Region,17/11/2002,0,59,0
2355,FLOOD,Eastern Region,27/07/2002,0,0,0
2505,FLOOD,Mid-Western Region,29/08/2002,0,70,0
3596,FLOOD,Central Region,08/08/2003,0,0,0
2354,FLOOD,Eastern Region,27/07/2002,0,0,0
2610,FIRE,Western Region,14/11/2002,0,0,0
3595,RAINS,Central Region,02/08/2003,0,0,0
3504,EPIDEMIC,Eastern Region,20/08/2002,0,0,0
2353,FLOOD,Eastern Region,27/07/2002,0,0,0
3594,EPIDEMIC,Mid-Western Region,07/08/2003,0,0,0
3940,LANDSLIDE,Central Region,19/08/2002,0,0,0
2352,FLOOD,Eastern Region,27/07/2002,0,0,0
2609,FIRE,Western Region,12/11/2002,0,0,0
2351,FLOOD,Eastern Region,27/07/2002,0,0,0
3593,FLOOD,Central Region,04/08/2003,0,0,0
2608,FIRE,Central Region,12/11/2002,0,0,0
2502,FLOOD,Central Region,19/08/2002,0,0,0
2350,FLOOD,Eastern Region,27/07/2002,0,0,0
458,EPIDEMIC,Far Western Region,30/08/2000,0,0,0
2607,FIRE,Western Region,11/11/2002,0,0,0
2349,FLOOD,Eastern Region,27/07/2002,0,0,0
3592,EPIDEMIC,Eastern Region,06/08/2003,0,8,0
457,EPIDEMIC,Eastern Region,29/08/2000,0,25,0
2606,FIRE,Eastern Region,11/11/2002,0,0,0
2348,FLOOD,Eastern Region,27/07/2002,0,0,0
456,LANDSLIDE,Central Region,29/08/2000,0,560,0
3591,FLOOD,Central Region,06/08/2003,0,10000,0
2501,FLOOD,Central Region,14/08/2002,0,0,0
2605,FIRE,Eastern Region,08/11/2002,0,0,0
2347,FLOOD,Eastern Region,27/07/2002,0,0,0
2346,FLOOD,Eastern Region,27/07/2002,0,0,0
3590,FLOOD,Central Region,05/08/2003,0,0,0
2604,THUNDERSTORM,Eastern Region,02/11/2002,0,0,0
2345,FLOOD,Eastern Region,27/07/2002,0,0,0
557,LANDSLIDE,Western Region,29/08/2000,0,140,0
3589,FLOOD,Central Region,30/07/2003,0,162,0
2500,FLOOD,Central Region,14/08/2002,0,0,0
2344,FLOOD,Eastern Region,27/07/2002,0,0,0
2603,FIRE,Western Region,15/11/2002,0,0,0
454,FIRE,Central Region,28/08/2000,0,0,0
2499,LANDSLIDE,Central Region,21/08/2002,0,183,0
2343,FLOOD,Eastern Region,27/07/2002,0,540,0
2602,HAIL STORM,Eastern Region,14/11/2002,0,0,0
3588,THUNDERSTORM,Central Region,01/08/2003,0,0,0
453,FLOOD,Central Region,29/08/2000,0,0,0
2342,FLOOD,Eastern Region,27/07/2002,0,270,0
3587,THUNDERSTORM,Central Region,04/07/2003,0,0,0
2601,FIRE,Eastern Region,12/11/2002,0,0,0
2498,PLAGUE,Western Region,20/08/2002,0,0,0
3586,FLOOD,Central Region,30/07/2003,0,0,0
2341,FLOOD,Eastern Region,27/07/2002,0,189,0
452,LANDSLIDE,Far Western Region,29/08/2000,0,168,0
2600,FIRE,Eastern Region,07/11/2002,0,0,0
2497,EPIDEMIC,Western Region,20/08/2002,0,0,0
2340,FLOOD,Eastern Region,27/07/2002,0,518,0
3585,FLOOD,Far Western Region,03/08/2003,0,86,0
2496,LANDSLIDE,Central Region,18/08/2002,0,0,0
451,LANDSLIDE,Far Western Region,29/08/2000,0,840,0
2599,FIRE,Central Region,07/11/2002,0,0,0
2339,LANDSLIDE,Central Region,27/07/2002,0,0,0
2598,EPIDEMIC,Eastern Region,03/11/2002,0,0,0
2495,FLOOD,Central Region,19/08/2002,0,0,0
3584,LANDSLIDE,Central Region,03/08/2003,0,0,0
2597,EPIDEMIC,Far Western Region,02/11/2002,0,0,0
2338,EPIDEMIC,Far Western Region,27/07/2002,0,0,0
2337,LANDSLIDE,Mid-Western Region,23/07/2002,0,0,0
3583,FLOOD,Central Region,03/08/2003,0,0,0
2494,EPIDEMIC,Central Region,18/08/2002,0,0,0
3517,FLOOD,Central Region,30/07/2003,0,0,0
2336,FLOOD,Eastern Region,27/07/2002,0,810,0
2493,EPIDEMIC,Central Region,18/08/2002,0,0,0
450,LANDSLIDE,Central Region,28/08/2000,0,1405,0
3582,FIRE,Central Region,04/08/2003,0,0,0
3516,FLOOD,Eastern Region,30/07/2003,0,0,0
2492,EPIDEMIC,Central Region,18/08/2002,0,0,0
449,FLOOD,Mid-Western Region,28/08/2000,0,0,0
3515,LANDSLIDE,Central Region,30/07/2003,0,0,0
2335,FLOOD,Eastern Region,27/07/2002,0,65,0
3514,LANDSLIDE,Central Region,30/07/2003,0,0,0
448,EPIDEMIC,Western Region,28/08/2000,0,0,0
3581,FIRE,Central Region,02/08/2003,0,0,0
2334,FLOOD,Eastern Region,27/07/2002,0,0,0
3513,EPIDEMIC,Far Western Region,28/07/2003,0,12,0
2491,EPIDEMIC,Central Region,18/08/2002,0,0,0
447,FIRE,Eastern Region,26/08/2000,0,0,0
2333,FLOOD,Eastern Region,27/07/2002,0,0,0
3512,LANDSLIDE,Western Region,25/07/2003,0,0,0
3580,LANDSLIDE,Western Region,01/08/2003,0,30,0
2490,PLAGUE,Eastern Region,18/08/2002,0,0,0
3511,STRONG WIND,Eastern Region,28/07/2003,0,437,0
2332,FLOOD,Eastern Region,26/07/2002,0,135,0
3579,FLOOD,Central Region,29/07/2003,0,0,0
446,LANDSLIDE,Central Region,25/08/2000,0,73,0
2489,EPIDEMIC,Eastern Region,18/08/2002,0,0,0
3578,LANDSLIDE,Central Region,04/08/2003,0,5702,0
3510,THUNDERSTORM,Eastern Region,28/07/2003,0,0,0
2331,FLOOD,Eastern Region,26/07/2002,0,270,0
3509,LANDSLIDE,Mid-Western Region,28/07/2003,0,0,0
2488,EPIDEMIC,Eastern Region,18/08/2002,0,0,0
3508,LANDSLIDE,Mid-Western Region,28/07/2003,0,0,0
3577,EPIDEMIC,Western Region,04/08/2003,0,0,0
445,EPIDEMIC,Western Region,25/08/2000,0,0,0
2330,LANDSLIDE,Central Region,26/07/2002,0,259,0
3507,LANDSLIDE,Western Region,28/07/2003,0,0,0
3576,FLOOD,Western Region,04/07/2003,0,17,0
2329,FLOOD,Eastern Region,26/07/2002,0,1620,0
3506,EPIDEMIC,Western Region,27/07/2003,0,70,0
3575,EPIDEMIC,Central Region,04/07/2003,0,17,0
2487,EPIDEMIC,Eastern Region,18/08/2002,0,0,0
444,LANDSLIDE,Central Region,24/08/2000,0,179,0
2328,LANDSLIDE,Central Region,26/07/2002,0,0,0
3505,EPIDEMIC,Western Region,27/07/2003,0,55,0
3574,FIRE,Mid-Western Region,30/07/2003,0,0,0
2504,HEAT WAVE,Central Region,26/07/2003,0,0,0
2327,FLOOD,Eastern Region,26/07/2002,0,486,0
2486,EPIDEMIC,Central Region,16/08/2002,0,0,0
443,EPIDEMIC,Western Region,24/08/2000,0,45,0
3503,FLOOD,Western Region,27/07/2003,0,0,0
3573,FIRE,Mid-Western Region,29/07/2003,0,0,0
2326,LANDSLIDE,Eastern Region,26/07/2002,0,0,0
3572,FLOOD,Eastern Region,02/08/2003,0,0,0
442,LANDSLIDE,Eastern Region,23/08/2000,0,840,0
2485,FLOOD,Central Region,16/08/2002,0,0,0
2325,FLOOD,Eastern Region,26/07/2002,0,54,0
3571,FLOOD,Central Region,02/08/2003,0,0,0
3570,LANDSLIDE,Central Region,01/08/2003,0,0,0
2324,LANDSLIDE,Central Region,24/07/2002,0,0,0
2323,EPIDEMIC,Mid-Western Region,26/07/2002,0,0,0
3569,FLOOD,Central Region,02/08/2003,0,0,0
2322,FLOOD,Eastern Region,26/07/2002,0,0,0
2321,FLOOD,Eastern Region,25/07/2002,0,270,0
3568,FLOOD,Central Region,02/08/2003,0,2700,0
2320,EPIDEMIC,Western Region,26/07/2002,0,52,0
2319,LANDSLIDE,Central Region,25/07/2002,0,0,0
3567,FLOOD,Eastern Region,01/08/2003,0,65,0
2484,FLOOD,Central Region,16/08/2002,0,0,0
2318,FLOOD,Western Region,22/07/2002,0,22,0
2317,LANDSLIDE,Central Region,26/07/2002,0,0,0
2316,FLOOD,Central Region,24/07/2002,0,0,0
2315,THUNDERSTORM,Mid-Western Region,24/07/2002,0,0,0
2483,FLOOD,Central Region,16/08/2002,0,0,0
3566,FLOOD,Central Region,01/08/2003,0,65,0
2314,FLOOD,Central Region,25/07/2002,0,0,0
2313,LANDSLIDE,Eastern Region,25/07/2002,0,0,0
2482,EPIDEMIC,Eastern Region,17/08/2002,0,0,0
3565,LANDSLIDE,Central Region,01/08/2003,0,0,0
2312,FLOOD,Central Region,24/07/2002,0,0,0
2481,EPIDEMIC,Central Region,17/08/2002,0,0,0
3564,LANDSLIDE,Central Region,01/08/2003,0,0,0
441,LANDSLIDE,Central Region,24/08/2000,0,0,0
3563,LANDSLIDE,Central Region,01/08/2003,0,0,0
2311,FLOOD,Central Region,24/07/2002,0,0,0
2480,EPIDEMIC,Central Region,17/08/2002,0,0,0
3562,LANDSLIDE,Eastern Region,01/08/2003,0,0,0
440,LANDSLIDE,Central Region,24/08/2000,0,56,0
2310,FLOOD,Central Region,24/07/2002,0,0,0
3561,FLOOD,Western Region,01/08/2003,0,97,0
2309,FLOOD,Central Region,25/07/2002,0,0,0
439,EPIDEMIC,Eastern Region,23/08/2000,0,60,0
3560,LANDSLIDE,Western Region,31/07/2003,0,0,0
3479,EPIDEMIC,Central Region,17/08/2002,0,0,0
3559,LANDSLIDE,Western Region,26/07/2003,0,0,0
2307,LANDSLIDE,Western Region,24/07/2002,0,0,0
2478,STRUCT.COLLAPSE,Central Region,16/08/2002,0,0,0
3558,FIRE,Far Western Region,09/07/2003,0,0,0
437,FLOOD,Far Western Region,23/08/2000,0,0,0
2306,LANDSLIDE,Western Region,24/07/2002,0,11,0
3557,LANDSLIDE,Western Region,30/07/2003,0,0,0
2477,FLOOD,Eastern Region,16/08/2002,0,627,0
436,LANDSLIDE,Central Region,23/08/2000,0,0,0
2305,LANDSLIDE,Western Region,29/07/2002,0,5,0
3556,RAINS,Mid-Western Region,01/08/2003,0,50000,0
2476,FLOOD,Eastern Region,16/08/2002,0,0,0
2304,FLOOD,Western Region,23/07/2002,0,0,0
2475,FLOOD,Eastern Region,16/08/2002,0,0,0
2303,FLOOD,Eastern Region,24/07/2002,0,540,0
3555,FLOOD,Central Region,01/08/2003,0,225,0
435,FLOOD,Far Western Region,12/08/2000,0,0,0
2474,FLOOD,Eastern Region,16/08/2002,0,0,0
2302,FLOOD,Eastern Region,24/07/2002,0,0,0
3554,FLOOD,Central Region,01/08/2003,0,0,0
2473,FLOOD,Eastern Region,04/08/2002,0,0,0
3553,FLOOD,Central Region,01/08/2003,0,184,0
434,FLOOD,Central Region,21/08/2000,0,280,0
2301,FLOOD,Central Region,25/07/2002,0,0,0
2300,LANDSLIDE,Eastern Region,25/07/2002,0,0,0
2472,EPIDEMIC,Eastern Region,16/08/2002,0,0,0
3552,LANDSLIDE,Central Region,31/07/2003,0,0,0
2299,FLOOD,Eastern Region,24/07/2002,0,0,0
3351,FLOOD,Central Region,01/08/2003,0,0,0
2471,EPIDEMIC,Eastern Region,15/08/2002,0,0,0
2298,FLOOD,Eastern Region,23/07/2002,0,0,0
2297,LANDSLIDE,Central Region,22/07/2002,0,34,0
2296,LANDSLIDE,Central Region,22/07/2002,0,0,0
2295,LANDSLIDE,Central Region,25/07/2002,0,0,0
2294,LANDSLIDE,Central Region,22/07/2002,0,0,0
2293,FLOOD,Central Region,21/07/2002,0,0,0
2292,LANDSLIDE,Western Region,21/07/2002,0,0,0
2291,FLOOD,Western Region,20/07/2002,0,0,0
2290,FLOOD,Western Region,22/07/2002,0,0,0
2289,LANDSLIDE,Western Region,22/07/2002,0,0,0
3502,FLOOD,Western Region,26/07/2003,0,0,0
2288,LANDSLIDE,Eastern Region,21/07/2002,0,0,0
2470,EPIDEMIC,Mid-Western Region,15/08/2002,0,0,0
3853,FIRE,Eastern Region,29/10/2003,0,0,0
3501,THUNDERSTORM,Mid-Western Region,24/07/2003,0,0,0
2469,EPIDEMIC,Mid-Western Region,15/08/2002,0,0,0
3500,PLAGUE,Western Region,26/07/2003,0,0,0
3499,HAIL STORM,Eastern Region,26/07/2003,0,0,0
3852,RAINS,Eastern Region,29/10/2003,0,0,0
3498,FLOOD,Central Region,26/07/2003,0,200,0
2467,EPIDEMIC,Central Region,13/08/2002,0,0,0
3851,EPIDEMIC,Eastern Region,29/10/2003,0,0,0
3550,LANDSLIDE,Central Region,30/07/2003,0,0,0
3497,THUNDERSTORM,Central Region,26/07/2003,0,0,0
3549,LANDSLIDE,Central Region,30/07/2003,0,540,0
2466,EPIDEMIC,Central Region,13/08/2002,0,50,0
3496,STRONG WIND,Eastern Region,25/07/2003,0,0,0
3850,RAINS,Eastern Region,29/10/2003,0,0,0
3548,LANDSLIDE,Central Region,28/07/2003,0,0,0
3495,PLAGUE,Central Region,25/07/2003,0,0,0
3849,FIRE,Mid-Western Region,10/10/2003,0,0,0
3547,FLOOD,Central Region,30/07/2003,0,0,0
2465,FLOOD,Central Region,12/08/2002,0,0,0
3546,FLOOD,Western Region,31/07/2003,0,0,0
3848,EPIDEMIC,Eastern Region,25/10/2003,0,16,0
2287,LANDSLIDE,Central Region,21/07/2002,0,0,0
3493,LANDSLIDE,Eastern Region,23/07/2003,0,0,0
3847,EPIDEMIC,Eastern Region,24/10/2003,0,0,0
3545,FLOOD,Mid-Western Region,30/07/2003,0,540,0
3544,FLOOD,Mid-Western Region,31/07/2003,0,432,0
3846,FIRE,Western Region,21/10/2003,0,0,0
2286,LANDSLIDE,Central Region,22/07/2002,0,0,0
3845,PLAGUE,Central Region,23/10/2003,0,0,0
2543,RAINS,Eastern Region,30/07/2003,0,0,0
2285,LANDSLIDE,Central Region,23/07/2002,0,173,0
3844,EPIDEMIC,Far Western Region,21/10/2003,0,28,0
3492,RAINS,Eastern Region,25/07/2003,0,0,0
3491,EPIDEMIC,Central Region,23/07/2003,0,0,0
3843,FIRE,Far Western Region,19/10/2003,0,0,0
2468,FLOOD,Central Region,13/08/2002,0,0,0
2284,FLOOD,Central Region,23/07/2002,0,0,0
3490,LANDSLIDE,Eastern Region,23/07/2003,0,0,0
2283,LANDSLIDE,Central Region,23/07/2002,0,0,0
2464,FLOOD,Central Region,13/08/2002,0,0,0
3842,FIRE,Western Region,20/10/2003,0,0,0
3542,FLOOD,Eastern Region,30/07/2003,0,0,0
3489,EPIDEMIC,Eastern Region,22/07/2003,0,35,0
3488,FLOOD,Central Region,20/07/2003,0,0,0
2282,LANDSLIDE,Central Region,22/07/2002,0,0,0
3541,FLOOD,Eastern Region,30/07/2003,0,0,0
3841,EPIDEMIC,Eastern Region,20/10/2003,0,250,0
3487,LANDSLIDE,Central Region,22/07/2003,0,0,0
2463,FLOOD,Mid-Western Region,13/08/2002,0,0,0
3540,LANDSLIDE,Eastern Region,30/07/2003,0,0,0
3486,THUNDERSTORM,Central Region,20/07/2003,0,0,0
3840,LANDSLIDE,Eastern Region,19/10/2003,0,0,0
3539,FLOOD,Western Region,30/07/2003,0,0,0
3538,RAINS,Central Region,30/07/2003,0,0,0
3485,PLAGUE,Central Region,20/07/2003,0,0,0
3839,EPIDEMIC,Eastern Region,18/10/2003,0,12,0
2281,FLOOD,Central Region,23/07/2002,0,270,0
2462,FIRE,Mid-Western Region,12/08/2002,0,0,0
3537,LANDSLIDE,Western Region,30/07/2003,0,0,0
3838,EPIDEMIC,Eastern Region,17/10/2003,0,65,0
3484,FLOOD,Western Region,20/07/2003,0,0,0
3536,STRUCT.COLLAPSE,Western Region,30/07/2003,0,0,0
3837,EPIDEMIC,Central Region,17/10/2003,0,540,0
3483,THUNDERSTORM,Western Region,19/07/2003,0,0,0
3535,LANDSLIDE,Central Region,30/07/2003,0,0,0
2461,EPIDEMIC,Central Region,12/08/2002,0,0,0
2280,FLOOD,Eastern Region,23/07/2002,0,4,0
3534,LANDSLIDE,Western Region,30/07/2003,0,513,0
3482,EPIDEMIC,Eastern Region,18/07/2003,0,200,0
3836,EPIDEMIC,Western Region,17/10/2003,0,61,0
3533,LANDSLIDE,Western Region,30/07/2003,0,0,0
2279,FLOOD,Eastern Region,23/07/2002,0,0,0
2460,THUNDERSTORM,Central Region,10/08/2002,0,0,0
3481,EPIDEMIC,Central Region,18/07/2003,0,0,0
99375,LANDSLIDE,Eastern Region,21/10/1999,0,0,0
3532,LANDSLIDE,Western Region,30/07/2003,0,0,0
3835,EPIDEMIC,Eastern Region,13/10/2003,0,0,0
2278,FLOOD,Eastern Region,23/07/2002,0,0,0
3480,EPIDEMIC,Central Region,18/07/2003,0,0,0
2459,THUNDERSTORM,Central Region,10/08/2002,0,0,0
3531,LANDSLIDE,Western Region,30/07/2003,0,0,0
3530,LANDSLIDE,Western Region,30/07/2003,0,0,0
2276,FLOOD,Central Region,23/07/2002,0,0,0
3939,LANDSLIDE,Western Region,19/07/2003,0,0,0
3834,FLOOD,Eastern Region,10/10/2003,0,0,0
99374,LANDSLIDE,Central Region,21/10/1999,0,0,0
2458,THUNDERSTORM,Central Region,10/08/2002,0,0,0
3529,LANDSLIDE,Central Region,30/07/2003,0,0,0
3478,LANDSLIDE,Western Region,19/07/2003,0,0,0
3833,FIRE,Central Region,12/10/2003,0,0,0
3528,LANDSLIDE,Central Region,30/07/2003,0,0,0
99373,LANDSLIDE,Central Region,21/10/1999,0,0,0
2275,FLOOD,Central Region,23/07/2002,0,5221,0
3477,EPIDEMIC,Eastern Region,17/07/2003,0,0,0
2457,LANDSLIDE,Central Region,11/08/2002,0,0,0
3832,EPIDEMIC,Central Region,12/10/2003,0,24,0
3527,LANDSLIDE,Western Region,30/07/2003,0,0,0
3476,PLAGUE,Central Region,16/07/2003,0,0,0
2274,LANDSLIDE,Central Region,22/07/2002,0,0,0
3526,FLOOD,Central Region,30/07/2003,0,0,0
2456,LANDSLIDE,Western Region,11/08/2002,0,0,0
3831,RAINS,Eastern Region,09/10/2003,0,0,0
3475,LANDSLIDE,Eastern Region,14/07/2003,0,0,0
3525,FLOOD,Eastern Region,30/07/2003,0,16000,0
3830,FIRE,Central Region,08/10/2003,0,0,0
2273,LANDSLIDE,Central Region,22/07/2002,0,59,0
2455,FLOOD,Central Region,10/08/2002,0,500,0
3474,FIRE,Far Western Region,15/07/2003,0,0,0
99372,PLAGUE,Far Western Region,10/10/1999,0,0,0
3524,FLOOD,Central Region,30/07/2003,0,0,0
2272,LANDSLIDE,Central Region,22/07/2002,0,0,0
2271,LANDSLIDE,Central Region,22/07/2002,0,0,0
3473,LANDSLIDE,Central Region,15/07/2003,0,0,0
3829,LANDSLIDE,Central Region,04/10/2003,0,0,0
3523,FLOOD,Western Region,30/07/2003,0,0,0
3472,EPIDEMIC,Eastern Region,14/07/2003,0,35,0
2454,THUNDERSTORM,Mid-Western Region,10/08/2002,0,0,0
3828,AVALANCHE,Eastern Region,09/10/2003,0,0,0
2269,LANDSLIDE,Central Region,22/07/2002,0,22,0
3471,EPIDEMIC,Central Region,14/07/2003,0,60,0
99371,EPIDEMIC,Eastern Region,07/10/1999,0,105,0
3470,EPIDEMIC,Central Region,14/07/2003,0,300,0
3522,FLOOD,Central Region,31/07/2003,0,162,0
2268,LANDSLIDE,Central Region,22/07/2002,0,0,0
2453,THUNDERSTORM,Mid-Western Region,10/08/2002,0,0,0
3469,FLOOD,Eastern Region,14/07/2003,0,5000,0
2267,LANDSLIDE,Central Region,22/07/2002,0,0,0
3521,FLOOD,Central Region,31/07/2003,0,0,0
99370,LANDSLIDE,Eastern Region,02/10/1999,0,0,0
2452,EPIDEMIC,Eastern Region,01/08/2002,0,14,0
3468,EPIDEMIC,Central Region,13/07/2003,0,300,0
2266,LANDSLIDE,Central Region,22/07/2002,0,0,0
2451,EPIDEMIC,Mid-Western Region,10/08/2002,0,0,0
3827,EPIDEMIC,Western Region,04/10/2003,0,1000,0
99369,FLOOD,Western Region,28/09/1999,0,0,0
3467,PLAGUE,Western Region,13/07/2003,0,0,0
3520,FLOOD,Central Region,31/07/2003,0,0,0
2265,LANDSLIDE,Central Region,22/07/2002,0,0,0
3466,FLOOD,Central Region,13/07/2003,0,0,0
3826,LANDSLIDE,Western Region,29/09/2003,0,0,0
99417,FIRE,Eastern Region,30/12/1999,0,0,0
99368,AVALANCHE,Eastern Region,18/09/1999,0,0,0
2450,LANDSLIDE,Eastern Region,08/08/2002,0,0,0
2264,LANDSLIDE,Central Region,22/07/2002,0,0,0
3825,FIRE,Central Region,29/09/2003,0,0,0
99416,EPIDEMIC,Central Region,26/12/1999,0,0,0
2263,STRUCT.COLLAPSE,Central Region,22/07/2002,0,0,0
99415,EPIDEMIC,Central Region,25/12/1999,0,0,0
3465,FLOOD,Central Region,13/07/2003,0,0,0
2449,EPIDEMIC,Central Region,08/08/2002,0,167,0
3824,EPIDEMIC,Central Region,29/09/2003,0,0,0
99414,EPIDEMIC,Central Region,25/12/1999,0,0,0
2262,FLOOD,Central Region,22/07/2002,0,0,0
3464,FLOOD,Far Western Region,12/07/2003,0,324,0
99413,EPIDEMIC,Central Region,25/12/1999,0,67,0
3823,EPIDEMIC,Central Region,28/09/2003,0,0,0
99412,EPIDEMIC,Central Region,25/12/1999,0,0,0
3463,EPIDEMIC,Eastern Region,12/07/2003,0,0,0
2448,LANDSLIDE,Eastern Region,07/08/2002,0,270,0
99367,PLAGUE,Central Region,20/09/1999,0,0,0
2261,LANDSLIDE,Central Region,22/07/2002,0,0,0
99411,FIRE,Central Region,25/12/1999,0,0,0
3462,EPIDEMIC,Eastern Region,11/07/2003,0,0,0
99410,FIRE,Mid-Western Region,20/12/1999,0,0,0
3822,LANDSLIDE,Eastern Region,27/09/2003,0,0,0
2260,FLOOD,Central Region,22/07/2002,0,0,0
99366,LANDSLIDE,Mid-Western Region,20/09/1999,0,0,0
3461,EPIDEMIC,Central Region,11/07/2003,0,0,0
2447,LANDSLIDE,Eastern Region,07/08/2002,0,0,0
99365,LANDSLIDE,Mid-Western Region,20/09/1999,0,0,0
99409,FIRE,Mid-Western Region,17/12/1999,0,0,0
3460,FIRE,Eastern Region,09/07/2003,0,0,0
2259,FLOOD,Central Region,22/07/2002,0,1161,0
3821,EPIDEMIC,Central Region,27/09/2003,0,540,0
2446,LANDSLIDE,Eastern Region,07/08/2002,0,551,0
99364,LANDSLIDE,Mid-Western Region,20/09/1999,0,11,0
99408,FIRE,Eastern Region,16/12/1999,0,0,0
3459,FLOOD,Western Region,11/07/2003,0,0,0
3820,EPIDEMIC,Western Region,25/09/2003,0,0,0
2258,FLOOD,Central Region,22/07/2002,0,1350,0
3458,FLOOD,Western Region,11/07/2003,0,0,0
99407,FIRE,Central Region,24/12/1999,0,0,0
3819,FLOOD,Eastern Region,26/09/2003,0,0,0
2445,LANDSLIDE,Eastern Region,07/08/2002,0,0,0
433,PLAGUE,Mid-Western Region,19/08/2000,0,0,0
3457,EPIDEMIC,Far Western Region,11/07/2003,0,0,0
3818,EPIDEMIC,Eastern Region,20/09/2003,0,12,0
99363,THUNDERSTORM,Western Region,23/09/1999,0,0,0
99406,FIRE,Central Region,21/12/1999,0,0,0
3456,FLOOD,Western Region,11/07/2003,0,0,0
3817,THUNDERSTORM,Eastern Region,25/09/2003,0,0,0
99405,FIRE,Central Region,21/12/1999,0,0,0
432,LANDSLIDE,Mid-Western Region,19/08/2000,0,0,0
2444,LANDSLIDE,Central Region,06/08/2002,0,0,0
99404,FIRE,Central Region,21/12/1999,0,0,0
3455,PLAGUE,Western Region,10/07/2003,0,0,0
2256,FLOOD,Central Region,22/07/2002,0,0,0
99362,FLOOD,Mid-Western Region,23/09/1999,0,0,0
3816,FLOOD,Mid-Western Region,24/09/2003,0,0,0
431,LANDSLIDE,Mid-Western Region,19/08/2000,0,549,0
2255,FLOOD,Central Region,22/07/2002,0,76,0
99403,BOAT CAPSIZE,Western Region,16/12/1999,0,0,0
2443,EPIDEMIC,Central Region,07/08/2002,0,30,0
3454,FLOOD,Mid-Western Region,10/07/2003,0,0,0
430,FIRE,Western Region,19/08/2000,0,0,0
99402,EPIDEMIC,Eastern Region,12/12/1999,0,0,0
2254,FLOOD,Central Region,22/07/2002,0,0,0
3815,STRUCT.COLLAPSE,Western Region,25/09/2003,0,0,0
99361,LANDSLIDE,Central Region,14/09/1999,0,0,0
3453,LANDSLIDE,Western Region,09/07/2003,0,0,0
2442,EPIDEMIC,Western Region,07/08/2002,0,130,0
2253,FLOOD,Central Region,22/07/2002,0,0,0
2196,LANDSLIDE,Western Region,22/06/2002,0,0,0
429,EPIDEMIC,Far Western Region,19/08/2000,0,7,0
99401,FOREST FIRE,Mid-Western Region,10/12/1999,0,0,0
2195,LANDSLIDE,Central Region,25/06/2002,0,0,0
2252,FLOOD,Central Region,22/07/2002,0,1161,0
3452,FLOOD,Western Region,10/07/2003,0,0,0
99360,EPIDEMIC,Central Region,18/09/1999,0,0,0
428,EPIDEMIC,Far Western Region,19/08/2000,0,0,0
2441,FLOOD,Western Region,07/08/2002,0,0,0
99400,FIRE,Central Region,01/12/1999,0,0,0
